Monit_MAP_CODE1,LAKE_NAME,Year,phosphorus_avg,phosphorus_count,secchi_avg,secchi_count,mean_FIN_SQ_FT,median_FIN_SQ_FT,mean_acres,median_acres,mean_EMV_TOTAL,median_EMV_TOTAL,mean_total_tax,median_total_tax,pct_garage,pct_basement
19003200-01,Horseshoe Lake,2014,0.02942105263157895,19,2.2363157894736845,19,2465.5713261648743,2465.5713261648743,1.4247885304659456,1.4247885304659456,289787.5268817204,289787.5268817204,3693.935483870968,3693.935483870968,,
70007200-01,Upper Prior Lake,2004,0.074,10,1.09,10,1182.753023255814,1182.753023255814,0.4572930232558101,0.4572930232558101,233660.0465116279,233660.0465116279,0.0,0.0,,
82000200-01,O'Connors Lake,2006,0.045800000000000014,15,1.36,15,893.755980861244,893.755980861244,4.510311004784688,4.510311004784688,589938.2775119618,589938.2775119618,2091.55980861244,2091.55980861244,,
27011102-01,Pike Lake,2009,0.07062500000000001,8,1.075,8,742.7189072609633,742.7189072609633,1.1926312005751227,1.1926312005751227,358785.9094176851,358785.9094176851,6189.436376707405,6189.436376707405,1.0,
82030800-01,Brick Pond,2013,0.06733333333333334,6,,0,1005.7436440677966,1005.7436440677966,0.5787076271186418,0.5787076271186418,391812.2351694915,391812.2351694915,0.0,0.0,1.0,1.0
70005000-01,McMahon Lake,2008,0.09383333333333334,12,0.8833333333333333,12,1089.9066147859921,1089.9066147859921,10.000038910505838,10.000038910505838,396849.0272373541,396849.0272373541,0.0,0.0,,
19002400-01,Wood Lake,2011,0.04850000000000001,12,1.1416666666666664,12,3059.2715654952076,3059.2715654952076,0.4422084664536731,0.4422084664536731,343690.375399361,343690.375399361,5574.79552715655,5574.79552715655,,
10005200-01,Reitz Lake,2007,0.05200000000000001,14,1.807142857142857,14,875.3353383458647,875.3353383458647,8.340345864661646,8.340345864661646,326864.06015037594,326864.06015037594,1624.2842105263157,1624.2842105263157,0.4782608695652174,
27018401-01,Whaletail Lake,2005,0.06890384615384616,52,0.8346153846153848,26,0.0,0.0,0.0,0.0,262076.1006289308,262076.1006289308,2860.6792452830186,2860.6792452830186,1.0,
82031800-01,July Lake,2006,0.23971428571428574,7,0.3555,6,1181.997150997151,1181.997150997151,3.3370085470085487,3.3370085470085487,350249.5726495726,350249.5726495726,2547.777777777778,2547.777777777778,,
27062700-01,Northwood Lake,2005,0.12646153846153846,13,1.0461538461538462,13,0.0,0.0,0.0,0.0,260447.0358051262,260447.0358051262,4383.900997847779,4383.900997847779,,
27011601-01,Rice Elm Lake,2008,0.29490000000000005,10,1.2199999999999998,10,0.0,0.0,0.7395278625341282,0.7395278625341282,293472.13746587443,293472.13746587443,5171.736309619399,5171.736309619399,,
10001400-01,Hazeltine Lake,2009,0.2860714285714286,14,0.28928571428571426,14,2932.9055338177754,2932.9055338177754,1.699228619340416,1.699228619340416,461194.3543879262,461194.3543879262,6810.083286752376,6810.083286752376,0.7294372294372294,
10000200-01,Riley Lake,2012,0.061857142857142854,14,2.207142857142857,14,468.70561456752654,468.70561456752654,1.0303641881638854,1.0303641881638854,514130.50075872533,514130.50075872533,7673.643399089529,7673.643399089529,0.9418604651162791,1.0
82014000-01,Oneka Lake,2012,0.029400000000000003,10,,0,1181.9652173913043,1181.9652173913043,5.200643478260872,5.200643478260872,237220.0,237220.0,0.0,0.0,1.0,1.0
10005900-01,Waconia Lake,2014,0.03949999999999999,10,2.0777777777777775,9,1735.8696883852692,1735.8696883852692,5.3384985835693985,5.3384985835693985,309511.0481586402,309511.0481586402,3725.368271954674,3725.368271954674,0.7810526315789473,0.8387978142076503
70007800-01,Haas Lake,2014,0.02525,4,1.3,4,1099.612076095947,1099.612076095947,1.800363937138125,1.800363937138125,331595.6989247312,331595.6989247312,0.0,0.0,,
82009400-01,Colby Lake,2013,0.1566923076923077,13,0.6638461538461538,13,1915.8464538142823,1915.8464538142823,0.6225274189617311,0.6225274189617311,286249.4759931757,286249.4759931757,0.0,0.0,1.0,1.0
82012500-01,Pat Lake,2014,0.045083333333333336,12,2.273333333333333,12,1726.6744186046512,1726.6744186046512,11.132790697674421,11.132790697674421,443527.9069767442,443527.9069767442,0.0,0.0,1.0,1.0
82003100-01,Terrapin Lake,2014,0.018000000000000002,12,3.283333333333333,12,720.0617283950618,720.0617283950618,17.655925925925928,17.655925925925928,321679.012345679,321679.012345679,0.0,0.0,1.0,1.0
27011601-01,Rice Elm Lake,2011,0.14816666666666664,12,1.1833333333333333,12,1296.0391276459268,1296.0391276459268,0.7351122514432386,0.7351122514432386,279100.83386786404,279100.83386786404,5894.2091084028225,5894.2091084028225,1.0,1.0
10012100-01,Eagle Lake,2005,0.11740000000000002,20,1.6555,20,1142.8333333333333,1142.8333333333333,41.925555555555555,41.925555555555555,320951.85185185185,320951.85185185185,1292.2407407407406,1292.2407407407406,0.5072115384615384,
27007300-01,Smetana Lake,2013,0.0455,10,2.1700000000000004,10,169.39153439153438,169.39153439153438,1.6156311413454294,1.6156311413454294,939458.0498866213,939458.0498866213,31843.67498110355,31843.67498110355,1.0,1.0
10001300-01,Susan Lake,2006,0.07928571428571428,7,1.442857142857143,7,2924.5556768558954,2924.5556768558954,14601.46853711807,14601.46853711807,399066.5211062591,399066.5211062591,6409.0727802037845,6409.0727802037845,0.7160054719562243,
82005900-01,Goose Lake,2009,0.127,1,0.35,1,836.8793619142572,836.8793619142572,6.0763808574277185,6.0763808574277185,232447.35792622133,232447.35792622133,220700.69790628116,220700.69790628116,,
13005300-01,Big Comfort Lake,2004,0.038642857142857145,14,1.8940000000000001,14,,,,,,,,,,
70007800-01,Haas Lake,2013,0.026500000000000003,4,,0,1153.8086522462563,1153.8086522462563,1.7971658347199166,1.7971658347199166,331023.5163616195,331023.5163616195,0.0,0.0,,
19009500-01,Seidl Lake,2008,0.0565,4,0.9249999999999999,4,1722.9048565395603,1722.9048565395603,0.2395168302074174,0.2395168302074174,208460.8620047199,208460.8620047199,2372.082225810458,2372.082225810458,,
82004600-01,Square Lake,2012,0.015785714285714285,14,5.441428571428573,14,735.0,735.0,11.02642857142857,11.02642857142857,348471.4285714286,348471.4285714286,0.0,0.0,1.0,1.0
82002300-01,Lily Lake,2010,0.026,9,2.3666666666666663,9,1107.925566343042,1107.925566343042,0.38782524271844643,0.38782524271844643,263493.5922330097,263493.5922330097,0.0,0.0,1.0,1.0
82010700-01,Sunfish Lake,2009,0.027285714285714285,14,2.5500000000000003,14,809.8828967642527,809.8828967642527,2.730955315870568,2.730955315870568,334455.16178736516,334455.16178736516,316184.8998459168,316184.8998459168,,
82036800-01,Klawitter Pond,2013,0.06390909090909092,11,0.8181818181818182,11,1675.2681992337166,1675.2681992337166,3.977279693486589,3.977279693486589,350160.9195402299,350160.9195402299,0.0,0.0,1.0,1.0
82001400-01,Little Carnelian Lake,2014,0.012416666666666671,12,5.738181818181818,11,1767.2696629213483,1767.2696629213483,6.473670411985016,6.473670411985016,420541.19850187266,420541.19850187266,0.0,0.0,1.0,1.0
10001900-01,Bavaria Lake,2004,0.03731250000000001,16,1.98625,16,1098.6548082267927,1098.6548082267927,1.9449027237354124,1.9449027237354124,276891.7732073374,276891.7732073374,2420.1156197887717,2420.1156197887717,0.6685761047463176,
82033400-01,Kismet Lake,2010,0.04135714285714286,14,1.3164285714285715,14,1265.7530864197531,1265.7530864197531,13.730370370370371,13.730370370370371,416343.2098765432,416343.2098765432,0.0,0.0,1.0,1.0
82009400-01,Colby Lake,2014,0.11675,12,0.9150000000000004,12,1914.360048721072,1914.360048721072,0.6222265529841626,0.6222265529841626,325751.37637028017,325751.37637028017,0.0,0.0,1.0,1.0
82010600-01,Elmo Lake,2008,0.014916666666666674,24,3.7793333333333328,18,0.0,0.0,9.583561643835617,9.583561643835617,497947.94520547945,497947.94520547945,460353.4246575342,460353.4246575342,,
82001100-01,Bay Pond,2010,0.27871428571428575,7,0.47714285714285704,7,1435.8173076923076,1435.8173076923076,6.415288461538461,6.415288461538461,313125.3205128205,313125.3205128205,0.0,0.0,1.0,1.0
82015300-01,Sunset Lake,2009,0.016142857142857143,7,2.985714285714286,7,1522.1466666666668,1522.1466666666668,6.6631703703703655,6.6631703703703655,346084.44444444444,346084.44444444444,337229.6296296296,337229.6296296296,,
10012100-01,Eagle Lake,2013,0.22176923076923077,13,0.5875,4,1216.9120879120878,1216.9120879120878,42.380439560439555,42.380439560439555,393260.43956043955,393260.43956043955,2062.923076923077,2062.923076923077,0.5221445221445221,
19009500-01,Seidl Lake,2014,0.0628,5,0.72,5,1738.548512128032,1738.548512128032,0.2433808452112931,0.2433808452112931,172024.0560140035,172024.0560140035,2323.86271567892,2323.86271567892,,
70007200-01,Upper Prior Lake,2009,0.04486666666666666,15,2.386666666666667,15,1219.0960784313725,1219.0960784313725,0.38549019607842955,0.38549019607842955,266150.98039215687,266150.98039215687,0.0,0.0,,
82051400-01,Rest Area Pond,2012,0.24228571428571424,14,0.6876428571428571,14,1501.6666666666667,1501.6666666666667,8.391304347826084,8.391304347826084,500057.2463768116,500057.2463768116,0.0,0.0,1.0,1.0
19000600-03,Byllesby Lake,2013,0.16918918918918924,37,0.9854166666666666,24,1180.825085324232,1180.825085324232,4.376535836177486,4.376535836177486,173943.60068259385,173943.60068259385,1299.3737201365188,1299.3737201365188,,
02000500-01,George Watch Lake,2007,0.20237500000000003,8,0.562857142857143,7,1662.4137404580154,1662.4137404580154,2.1088702290076307,2.1088702290076307,237014.96183206106,237014.96183206106,3203.7603053435114,3203.7603053435114,,0.9171245421245421
02002200-01,Island Lake,2008,0.027076923076923085,13,1.3807692307692305,13,1162.6641221374045,1162.6641221374045,6.518320610687021,6.518320610687021,198665.64885496182,198665.64885496182,1465.0992366412213,1465.0992366412213,,0.9153284671532846
27010700-01,Parkers Lake,2010,0.020230769230769226,13,2.8999999999999995,13,22.89814374107568,22.89814374107568,0.9987529747739241,0.9987529747739241,404376.94748532446,404376.94748532446,8076.227828018404,8076.227828018404,1.0,1.0
82001000-01,McDonald Lake,2014,0.05883333333333334,6,2.0316666666666667,6,2169.3135888501743,2169.3135888501743,4.268989547038328,4.268989547038328,607300.6968641115,607300.6968641115,0.0,0.0,1.0,1.0
27003501-01,Sweeney Lake,2013,0.036444444444444446,9,1.1444444444444446,9,1156.8275862068965,1156.8275862068965,1.5331969608416107,1.5331969608416107,344282.11572180013,344282.11572180013,7962.627703097603,7962.627703097603,1.0,1.0
10021700-01,Jonathan Lake,2009,0.1827857142857143,14,0.38571428571428573,14,2696.3036211699164,2696.3036211699164,1.2961838440111408,1.2961838440111408,575370.1949860724,575370.1949860724,8076.632311977716,8076.632311977716,0.6456140350877193,
10022500-01,Brickyard Clayhole Lake,2012,0.022000000000000002,14,,0,1946.083650190114,1946.083650190114,0.6547528517110265,0.6547528517110265,287506.22623574146,287506.22623574146,3541.7899239543726,3541.7899239543726,0.8439773645917542,
27000400-01,Penn Lake,2009,0.2308571428571429,14,0.2535714285714286,14,0.0,0.0,0.936055692633072,0.936055692633072,399235.5833627071,399235.5833627071,8425.001586182587,8425.001586182587,1.0,1.0
82001502-01,Loon Lake,2011,0.072,1,0.7,1,1052.9012345679012,1052.9012345679012,12.69111111111111,12.69111111111111,405327.16049382713,405327.16049382713,0.0,0.0,1.0,1.0
82007700-01,Goggins Lake,2012,0.10666666666666665,12,1.3681818181818182,11,1529.090909090909,1529.090909090909,10.146868686868686,10.146868686868686,297898.9898989899,297898.9898989899,0.0,0.0,1.0,1.0
10012100-01,Eagle Lake,2009,0.13715000000000002,20,1.189473684210526,19,1110.5727272727272,1110.5727272727272,39.54172727272726,39.54172727272726,379783.63636363635,379783.63636363635,1974.2545454545455,1974.2545454545455,0.4978165938864629,
19002500-01,Keller Lake,2009,0.08899999999999998,11,0.7522222222222222,9,2231.864077669903,2231.864077669903,0.400367243562684,0.400367243562684,266695.145631068,266695.145631068,3062.5787252005066,3062.5787252005066,,
82033400-01,Kismet Lake,2006,0.0698,15,1.8405384615384617,13,1259.7391304347825,1259.7391304347825,6.281397515527951,6.281397515527951,403960.8695652174,403960.8695652174,2225.614906832298,2225.614906832298,,
19005700-01,Fish Lake,2009,0.079,1,2.38,1,4096.236891385768,4096.236891385768,0.6395942571785386,0.6395942571785386,390026.170411985,390026.170411985,5108.220973782772,5108.220973782772,,
10000700-01,Lucy Lake,2014,0.035500000000000004,10,1.4099999999999997,10,2091.6369327073553,2091.6369327073553,0.9114945226917064,0.9114945226917064,448302.1909233177,448302.1909233177,5503.4593114241,5503.4593114241,0.9035923753665689,0.8125
82010400-01,Jane Lake,2008,0.020360000000000003,25,4.706263157894736,19,0.0,0.0,2.1743777452415802,2.1743777452415802,370101.9033674963,370101.9033674963,355350.6588579795,355350.6588579795,,
82004600-01,Square Lake,2007,0.014,14,5.617071428571429,14,0.0,0.0,0.0,0.0,483707.01754385966,483707.01754385966,0.0,0.0,,
27062700-01,Northwood Lake,2010,0.13072727272727275,11,0.9800000000000001,10,1154.5588873545078,1154.5588873545078,0.5838745314657667,0.5838745314657667,284187.43341882026,284187.43341882026,5028.620240678635,5028.620240678635,1.0,1.0
82004600-01,Square Lake,2006,0.021,14,5.440600000000001,10,969.5438596491229,969.5438596491229,10.76719298245614,10.76719298245614,456421.05263157893,456421.05263157893,2142.561403508772,2142.561403508772,,
82004900-01,Big Carnelian Lake,2012,0.02,6,4.716666666666666,6,993.125,993.125,2.212122093023258,2.212122093023258,258139.2441860465,258139.2441860465,0.0,0.0,1.0,1.0
82001501-01,Herber Pond,2005,0.10014285714285716,14,1.0669285714285714,14,0.0,0.0,4.623880597014924,4.623880597014924,343147.7611940298,343147.7611940298,2328.686567164179,2328.686567164179,,
27005700-01,Meadow Lake,2014,0.18581818181818183,11,0.5554545454545455,11,744.2003484320558,744.2003484320558,0.7101887340301964,0.7101887340301964,216458.76887340302,216458.76887340302,5398.387340301974,5398.387340301974,0.9730123997082422,0.9077315827862874
82001900-01,South Twin Lake,2006,0.09942857142857142,7,1.1888,5,1239.2567567567567,1239.2567567567567,1.1018098455598453,1.1018098455598453,256377.79922779923,256377.79922779923,2221.7837837837837,2221.7837837837837,,
62004901-01,Langton Lake,2013,0.0623,10,0.975,4,880.8805460750854,880.8805460750854,1.945529010238908,1.945529010238908,959612.1160409556,959612.1160409556,0.0,0.0,0.9092240117130308,0.9297218155197657
10021800-01,Grace Lake,2014,0.13516666666666668,12,1.0416666666666665,12,1555.9946476360392,1555.9946476360392,0.6634567350579796,0.6634567350579796,283176.3157894737,283176.3157894737,3215.6730597680644,3215.6730597680644,0.8421282798833819,
19034800-01,Valley Lake,2012,0.08230769230769232,13,1.3923076923076922,13,1912.4174723756905,1912.4174723756905,0.2584737569060667,0.2584737569060667,183848.91229281767,183848.91229281767,2416.8030041436464,2416.8030041436464,,
10005800-01,Maria Lake,2005,0.15625000000000003,12,0.725,12,1048.584,1048.584,43.25840000000001,43.25840000000001,247854.4,247854.4,1086.24,1086.24,0.5259668508287293,
40002700-01,Sanborn Lake,2007,0.16649999999999998,2,0.35,2,,,,,,,,,,
10001300-01,Susan Lake,2013,0.05576923076923076,13,1.2769230769230768,13,2369.485279685967,2369.485279685967,0.9071982335623069,0.9071982335623069,393338.7634936212,393338.7634936212,8304.103042198234,8304.103042198234,0.7296408700050582,
82012600-01,Masterman Lake,2013,0.025000000000000005,12,2.28,1,1612.4968944099378,1612.4968944099378,7.260062111801239,7.260062111801239,333975.77639751555,333975.77639751555,0.0,0.0,1.0,1.0
82003100-01,Terrapin Lake,2006,0.04414285714285714,7,3.530333333333333,6,721.1194968553459,721.1194968553459,9.983773584905663,9.983773584905663,362079.8742138365,362079.8742138365,1120.3396226415093,1120.3396226415093,,
10001800-01,Schutz Lake,2009,0.052000000000000005,2,,0,2327.5204081632655,2327.5204081632655,3.2405612244897934,3.2405612244897934,563508.6734693878,563508.6734693878,6798.7959183673465,6798.7959183673465,0.8285714285714286,
27005300-01,Cobblecrest Lake,2005,0.18053333333333335,15,0.29999999999999993,14,0.0,0.0,0.0,0.0,258308.63457963231,258308.63457963231,3488.7748399091097,3488.7748399091097,,
10001400-01,Hazeltine Lake,2012,0.20435714285714288,14,,0,2748.5441067457377,2748.5441067457377,1.2329095626389892,1.2329095626389892,382878.28020756115,382878.28020756115,6069.457375833951,6069.457375833951,0.7639416983523447,
27000400-01,Penn Lake,2014,0.08153846153846155,13,0.6538461538461539,13,0.0,0.0,0.8462764456981735,0.8462764456981735,309407.6398683592,309407.6398683592,8357.258345086977,8357.258345086977,0.9706484641638226,0.9670555936856554
82010400-01,Jane Lake,2009,0.013636363636363636,11,4.518181818181817,11,1547.7880116959063,1547.7880116959063,2.1750438596491217,2.1750438596491217,352802.63157894736,352802.63157894736,345419.0058479532,345419.0058479532,,
82006700-01,Sand Lake,2004,0.03,7,2.438285714285714,7,0.0,0.0,6.943548387096773,6.943548387096773,236695.39170506914,236695.39170506914,1156.9124423963133,1156.9124423963133,,
62000100-01,Silver Lake,2008,0.0829230769230769,13,2.2100000000000004,6,1233.8638412984672,1233.8638412984672,0.09750450856627586,0.09750450856627586,284249.4815148783,284249.4815148783,36238.87015329125,36238.87015329125,0.9971428571428571,0.9403828051459052
19008800-01,Levander Pond,2011,0.214125,8,0.5874999999999999,8,2041.774506828528,2041.774506828528,0.39492412746586186,0.39492412746586186,220713.6115326252,220713.6115326252,3593.0103186646434,3593.0103186646434,0.7688738928722059,0.9865035849852383
82005600-01,German Lake,2014,0.01708333333333334,12,2.3125,12,1073.620253164557,1073.620253164557,11.48601265822785,11.48601265822785,247996.83544303797,247996.83544303797,0.0,0.0,1.0,1.0
82008000-01,Halfbreed Lake,2004,0.02028571428571429,14,4.90957142857143,14,0.0,0.0,1.8249136939010366,1.8249136939010366,207041.77215189874,207041.77215189874,1522.842347525892,1522.842347525892,,
19044600-01,Lac Lavon Lake,2012,0.026142857142857145,14,3.564285714285714,14,2407.5039742212675,2407.5039742212675,0.46956820622985374,0.46956820622985374,252414.82277121374,252414.82277121374,3215.816326530612,3215.816326530612,,
